institution_id,total_students,ug_students,pg_students,total_faculty,required_faculty,faculty_phd_count,total_labs,total_classrooms,computer_count,library_books,total_area_sqft,hostel_capacity,annual_budget,naac_grade,iso_certified,nba_programs,faculty_ratio,phd_percentage,area_per_student,computer_student_ratio,faculty_shortage_amt,risk_score,risk_level,approved,approval_probability
7842,3110,2524,586,175,208,38,16,75,1458,14482,47090,1866,35.64895588,B++,1,2,17.77142857,0.217142857,15.1414791,2.133058985,33,36,Medium,1,66.34862023
7843,2387,1865,522,128,160,68,33,55,460,17778,46036,954,9.402919939,B++,0,1,18.6484375,0.53125,19.28613322,5.189130435,32,40,Medium,1,52.19449382
7844,1751,1445,306,155,117,78,7,31,374,25079,33928,1050,13.05701015,A+,1,1,11.29677419,0.503225806,19.37635637,4.681818182,0,10,Low,1,93.38536556
7845,2551,2131,420,148,171,51,13,52,514,14233,40427,0,57.94679777,B++,1,3,17.23648649,0.344594595,15.84751078,4.963035019,23,41,Medium,1,56.15143438
7846,2217,1829,388,174,148,27,38,43,670,8778,40787,443,71.10254238,B,1,1,12.74137931,0.155172414,18.39738385,3.308955224,0,33,Medium,1,65.79376209
7847,2807,2344,463,224,188,114,33,40,956,12072,60195,1122,53.88434072,,1,4,12.53125,0.508928571,21.44460278,2.936192469,0,8,Low,1,91.49751312
7848,2155,1715,440,180,144,66,14,31,1076,24595,27943,0,7.609593951,B++,0,1,11.97222222,0.366666667,12.96658933,2.002788104,0,24,Low,1,79.39537059
7849,1567,1257,310,60,105,29,16,23,645,21962,22303,313,52.33721005,A,1,0,26.11666667,0.483333333,14.23292916,2.429457364,45,38,Medium,1,54.69064293
7850,567,488,79,44,38,9,32,11,200,22342,6295,340,38.48536322,B+,1,3,12.88636364,0.204545455,11.10229277,2.835,0,26,Low,1,80.08455382
7851,1860,1630,230,118,124,43,25,40,526,11242,39877,0,22.75735671,A+,1,4,15.76271186,0.36440678,21.43924731,3.536121673,6,33,Medium,1,63.69191266
7852,1349,1094,255,109,90,41,5,19,235,24381,28214,809,9.569158017,A+,1,2,12.37614679,0.376146789,20.91475167,5.740425532,0,13,Low,1,84.98354152
7853,1195,1046,149,100,80,31,20,28,216,17245,22660,0,28.30263808,A,1,1,11.95,0.31,18.9623431,5.532407407,0,8,Low,1,93.31721535
7854,3547,2833,714,197,237,54,16,68,652,10942,38398,2128,41.43548459,B++,0,0,18.00507614,0.274111675,10.82548633,5.440184049,40,70,High,0,23.36796211
7855,1600,1339,261,70,107,23,7,30,553,20056,25135,320,24.4870025,A+,1,2,22.85714286,0.328571429,15.709375,2.893309222,37,22,Low,1,86.4376451
7856,2025,1768,257,191,135,93,25,31,683,12767,33195,405,68.58942543,A++,0,5,10.60209424,0.486910995,16.39259259,2.964860908,0,2,Low,1,98.28298667
7857,1407,994,413,78,94,25,35,21,440,13809,20581,844,34.81133681,A,1,1,18.03846154,0.320512821,14.6275764,3.197727273,16,53,Medium,0,45.94901646
7858,2155,1671,484,137,144,71,18,36,636,7331,22726,1293,79.35404295,B+,0,1,15.72992701,0.518248175,10.54570766,3.38836478,7,66,High,0,28.07719067
7859,2421,1816,605,163,162,70,5,60,432,32619,33704,968,48.84566602,,1,3,14.85276074,0.429447853,13.92152003,5.604166667,0,33,Medium,1,62.16802142
7860,681,589,92,45,46,13,12,10,138,21696,10183,408,24.02476302,B+,1,2,15.13333333,0.288888889,14.95301028,4.934782609,1,59,Medium,0,42.5980495
7861,918,757,161,58,62,17,27,22,190,24687,22586,0,75.86723462,B,0,3,15.82758621,0.293103448,24.60348584,4.831578947,4,43,Medium,1,59.67365133
7862,700,570,130,34,47,7,13,10,176,17637,10397,280,19.16132497,B++,1,1,20.58823529,0.205882353,14.85285714,3.977272727,13,63,High,0,45.08217846
7863,2839,2520,319,247,190,114,16,57,550,2999,63693,1703,31.88117032,B,1,2,11.49392713,0.461538462,22.43501233,5.161818182,0,18,Low,1,80.29133629
7864,1708,1344,364,87,114,20,37,26,513,15963,28373,1024,31.07390165,B,1,0,19.63218391,0.229885057,16.6118267,3.329434698,27,40,Medium,1,54.58099962
7865,3663,3280,383,254,245,63,13,67,720,15292,85970,732,78.10717011,B,1,1,14.42125984,0.248031496,23.46983347,5.0875,0,16,Low,1,90.38627833
7866,3422,2945,477,184,229,68,24,52,1467,7143,78231,684,77.18492166,B++,1,2,18.59782609,0.369565217,22.86119229,2.33265167,45,37,Medium,1,64.15031493
7867,2003,1508,495,166,134,64,25,42,637,16669,23682,1201,7.812350904,,1,1,12.06626506,0.385542169,11.8232651,3.144427002,0,39,Medium,1,59.03600848
7868,1399,1228,171,111,94,35,24,31,422,21890,28800,279,49.36353238,A,0,1,12.6036036,0.315315315,20.58613295,3.315165877,0,9,Low,1,91.21070993
7869,2855,2507,348,164,191,53,24,56,957,22528,58665,1142,32.97000115,A+,1,2,17.40853659,0.323170732,20.54816112,2.983281087,27,22,Low,1,67.41317
7870,300,257,43,14,20,4,21,5,52,8465,5666,180,20.91435864,B+,1,2,21.42857143,0.285714286,18.88666667,5.769230769,6,51,Medium,1,51.41032685
7871,2550,1810,740,176,170,44,36,54,569,5234,42556,0,56.62020411,B,1,1,14.48863636,0.25,16.68862745,4.481546573,0,27,Low,1,75.77306719
7872,1771,1495,276,141,119,63,36,33,344,2000,25795,708,33.94189807,A,1,1,12.56028369,0.446808511,14.56521739,5.148255814,0,42,Medium,1,53.96060558
7873,812,726,86,46,55,15,20,13,142,12782,19115,324,54.18182095,B+,1,0,17.65217391,0.326086957,23.54064039,5.718309859,9,28,Low,1,78.59218884
7874,476,422,54,30,32,8,25,8,109,17845,5181,95,50.76545824,A++,1,2,15.86666667,0.266666667,10.88445378,4.366972477,2,64,High,0,36.96580315
7875,1136,907,229,47,76,13,33,22,252,24231,22872,227,65.63964084,A+,1,2,24.17021277,0.276595745,20.13380282,4.507936508,29,45,Medium,1,50.38878108
7876,2656,2085,571,113,178,56,38,55,879,13170,55529,0,47.5493797,A+,0,3,23.50442478,0.495575221,20.90700301,3.021615472,65,35,Medium,1,66.85187868
7877,316,228,88,22,22,7,28,5,114,4486,3164,189,78.14988705,A,1,2,14.36363636,0.318181818,10.01265823,2.771929825,0,31,Medium,1,73.11057916
7878,1355,1110,245,106,91,55,14,23,329,25958,31844,271,44.02164352,B+,1,1,12.78301887,0.518867925,23.50110701,4.118541033,0,6,Low,1,95.34545379
7879,2366,1892,474,161,158,35,30,34,975,8621,32213,473,23.78021152,,1,5,14.69565217,0.217391304,13.61496196,2.426666667,0,45,Medium,1,52.83816738
7880,2225,1677,548,123,149,37,15,35,418,29655,42379,1335,72.27524133,A+,1,3,18.08943089,0.300813008,19.04674157,5.322966507,26,35,Medium,1,65.71322119
7881,1829,1565,264,100,122,45,29,26,703,8738,20218,1097,73.16705518,B++,0,2,18.29,0.45,11.05412794,2.60170697,22,58,Medium,0,39.16547915
7882,1918,1402,516,136,128,21,16,38,883,15247,21574,0,60.33672385,B,0,1,14.10294118,0.154411765,11.24817518,2.17214043,0,33,Medium,1,60.00031271
7883,1062,839,223,51,71,8,33,15,188,15960,16972,424,48.88041183,,0,1,20.82352941,0.156862745,15.98116761,5.64893617,20,63,High,0,40.8562318
7884,1718,1545,173,120,115,20,19,24,288,3350,22704,343,49.47847706,B+,1,0,14.31666667,0.166666667,13.21536671,5.965277778,0,47,Medium,0,46.2242515
7885,1571,1336,235,130,105,48,30,23,327,15942,34654,0,26.93702671,,1,3,12.08461538,0.369230769,22.05856143,4.804281346,0,27,Low,1,83.90335406
7886,3528,3058,470,228,236,90,8,54,1001,19408,52251,0,36.51690441,B+,1,2,15.47368421,0.394736842,14.81037415,3.524475524,8,57,Medium,0,34.46872428
7887,1815,1311,504,117,121,28,30,32,746,17522,42731,726,50.37678232,A,1,0,15.51282051,0.239316239,23.54325069,2.432975871,4,39,Medium,1,70.93507141
7888,2461,1959,502,164,165,77,33,39,1136,28341,38412,0,70.13366099,A+,0,5,15.00609756,0.469512195,15.60828931,2.166373239,1,27,Low,1,72.21201824
7889,734,545,189,57,49,13,10,14,134,4932,14302,440,40.24285861,B++,0,0,12.87719298,0.228070175,19.48501362,5.47761194,0,33,Medium,1,64.15446613
7890,2056,1582,474,131,138,63,22,42,584,16677,40818,1233,46.63248145,A,1,1,15.69465649,0.480916031,19.85311284,3.520547945,7,36,Medium,1,67.67946658
7891,2637,2010,627,205,176,59,33,55,506,7753,56923,0,23.47885518,B+,1,4,12.86341463,0.287804878,21.58627228,5.211462451,0,24,Low,1,71.99810524
7892,300,246,54,16,20,4,20,4,73,6176,4033,180,56.28309832,B++,1,1,18.75,0.25,13.44333333,4.109589041,4,75,High,0,29.52061562
7893,3406,2582,824,224,228,40,19,84,690,14287,81675,0,65.67524605,B,1,4,15.20535714,0.178571429,23.97974163,4.936231884,4,46,Medium,0,47.61606091
7894,1641,1461,180,104,110,21,22,25,333,14581,31309,328,29.58447209,A+,1,3,15.77884615,0.201923077,19.07921999,4.927927928,6,44,Medium,1,55.81493679
7895,2810,2098,712,112,188,49,20,43,496,3399,56745,1686,44.2347549,B,1,6,25.08928571,0.4375,20.19395018,5.665322581,76,44,Medium,1,58.64099784
7896,977,853,124,65,66,19,7,15,316,17448,21777,0,79.64212132,,0,3,15.03076923,0.292307692,22.28966223,3.091772152,1,61,High,0,38.95916317
7897,1276,1057,219,37,86,19,37,27,560,16418,31283,0,23.1407507,,1,2,34.48648649,0.513513514,24.51645768,2.278571429,49,31,Medium,1,63.09487078
7898,2324,1713,611,180,155,93,38,33,751,24523,35586,929,54.67831491,,0,2,12.91111111,0.516666667,15.31239243,3.094540613,0,22,Low,1,87.64519966
7899,2589,2167,422,212,173,108,7,50,520,8276,39121,1553,31.91298942,B++,0,2,12.21226415,0.509433962,15.11046736,4.978846154,0,19,Low,1,77.59389532
7900,1940,1725,215,116,130,60,34,43,964,16934,42910,776,35.75899327,B,1,5,16.72413793,0.517241379,22.1185567,2.012448133,14,26,Low,1,77.35712376
7901,300,227,73,15,20,2,23,4,88,13519,5541,180,73.88872602,B+,0,2,20,0.133333333,18.47,3.409090909,5,47,Medium,1,52.41341035
7902,1330,1082,248,96,89,38,12,29,532,17930,27015,266,70.47834039,,1,1,13.85416667,0.395833333,20.31203008,2.5,0,8,Low,1,94.21491172
7903,2197,1886,311,188,147,52,22,32,958,14067,49224,0,7.156109511,A,0,3,11.68617021,0.276595745,22.40509786,2.293319415,0,13,Low,1,89.11084679
7904,3170,2275,895,205,212,37,6,75,649,10561,65326,634,77.45927888,,1,3,15.46341463,0.180487805,20.60757098,4.884437596,7,59,Medium,0,38.33389095
7905,2102,1770,332,158,141,35,16,37,457,4037,41960,840,60.75567321,A,0,1,13.30379747,0.221518987,19.96194101,4.599562363,0,28,Low,1,80.57206637
7906,1500,1167,333,80,100,24,30,28,333,27763,27864,0,44.23915507,B++,1,0,18.75,0.3,18.576,4.504504505,20,35,Medium,1,64.31226298
7907,1620,1349,271,110,108,27,21,31,533,12993,18781,648,38.65867909,B++,1,1,14.72727273,0.245454545,11.59320988,3.039399625,0,41,Medium,1,61.58121745
7908,1869,1441,428,120,125,51,22,39,638,21516,33781,373,71.60776666,A++,0,0,15.575,0.425,18.07437132,2.929467085,5,26,Low,1,70.03270132
7909,1828,1418,410,102,122,31,25,31,475,16277,41132,0,48.32830379,,1,1,17.92156863,0.303921569,22.50109409,3.848421053,20,43,Medium,1,64.24220614
7910,1766,1377,389,93,118,41,11,39,680,5091,32862,0,45.14778982,B+,1,1,18.98924731,0.440860215,18.60815402,2.597058824,25,30,Medium,1,85.5745917
7911,1023,910,113,63,69,14,21,16,301,25887,19236,204,63.1950564,B++,1,2,16.23809524,0.222222222,18.80351906,3.398671096,6,45,Medium,1,55.63824399
7912,593,491,102,26,40,8,18,8,193,15649,6998,237,71.99185424,A,1,1,22.80769231,0.307692308,11.8010118,3.07253886,14,52,Medium,0,47.40701689
7913,2112,1701,411,124,141,40,35,32,720,2000,43920,0,54.33330546,B,1,4,17.03225806,0.322580645,20.79545455,2.933333333,17,35,Medium,1,71.93130848
7914,2758,2288,470,161,184,44,25,64,597,19906,64919,551,65.55786606,B+,1,3,17.13043478,0.273291925,23.53843365,4.619765494,23,49,Medium,0,43.9089374
7915,498,440,58,34,34,13,14,8,132,10375,10678,0,49.30281565,A,1,3,14.64705882,0.382352941,21.44176707,3.772727273,0,8,Low,1,86.63194392
7916,2395,2125,270,170,160,42,29,36,652,12786,29316,1437,29.32920256,,1,3,14.08823529,0.247058824,12.24050104,3.673312883,0,47,Medium,1,58.27724712
7917,1556,1116,440,92,104,38,7,22,300,25958,38141,0,68.78077374,B+,1,5,16.91304348,0.413043478,24.5122108,5.186666667,12,35,Medium,1,69.89933881
7918,1731,1340,391,76,116,26,19,28,489,18412,21341,0,37.58922067,B++,1,3,22.77631579,0.342105263,12.32871173,3.539877301,40,51,Medium,0,45.71716293
7919,890,658,232,58,60,27,14,15,152,4011,20972,534,72.9674805,B++,1,2,15.34482759,0.465517241,23.56404494,5.855263158,2,40,Medium,1,58.71736661
7920,300,247,53,22,20,8,20,4,59,19363,5317,120,63.49591963,A,0,2,13.63636364,0.363636364,17.72333333,5.084745763,0,12,Low,1,86.95949558
7921,1347,1151,196,54,90,15,8,20,571,21266,31416,808,59.1982446,B++,0,2,24.94444444,0.277777778,23.32293987,2.359019264,36,41,Medium,1,61.55881847
7922,1843,1319,524,132,123,61,33,27,424,15716,31338,1105,5.754875683,B+,1,2,13.96212121,0.462121212,17.00379816,4.346698113,0,8,Low,1,92.95193732
7923,1815,1614,201,131,121,27,23,39,550,21261,25243,0,50.87013079,A,1,4,13.85496183,0.20610687,13.90798898,3.3,0,44,Medium,1,53.91430418
7924,1082,840,242,83,73,16,28,15,193,2386,12591,649,68.66740442,B++,1,0,13.03614458,0.192771084,11.63678373,5.606217617,0,49,Medium,1,52.73420718
7925,1345,1061,284,123,90,30,5,30,358,24570,20478,0,57.16398912,B+,0,2,10.93495935,0.243902439,15.22527881,3.75698324,0,25,Low,1,74.97271283
7926,2252,1867,385,168,151,63,37,35,426,7725,50670,0,17.58361704,,0,2,13.4047619,0.375,22.5,5.286384977,0,29,Low,1,65.83147497
7927,1205,1001,204,71,81,29,9,24,261,13783,26483,0,53.99915896,B+,0,1,16.97183099,0.408450704,21.97759336,4.616858238,10,35,Medium,1,63.60623892
7928,2407,1969,438,178,161,51,35,43,918,10017,34950,1444,36.8884059,B++,1,1,13.52247191,0.286516854,14.52014956,2.622004357,0,32,Medium,1,65.99670168
7929,1163,868,295,55,78,25,33,17,252,15907,13866,0,67.10654986,A++,0,3,21.14545455,0.454545455,11.92261393,4.615079365,23,53,Medium,0,45.51522835
7930,3185,2812,373,241,213,44,13,62,1368,13289,59643,637,60.31738787,B+,0,4,13.21576763,0.182572614,18.72621664,2.328216374,0,8,Low,1,93.74129334
7931,300,220,80,26,20,13,21,4,56,16884,4886,180,44.51623244,B+,0,4,11.53846154,0.5,16.28666667,5.357142857,0,15,Low,1,88.48417903
7932,2819,2175,644,183,188,71,31,47,773,12120,33987,1691,24.12775383,A,1,3,15.40437158,0.387978142,12.05640298,3.64683053,5,55,Medium,0,47.63682441
7933,1310,1067,243,86,88,25,10,21,250,2000,29121,524,47.52297313,B,0,3,15.23255814,0.290697674,22.22977099,5.24,2,55,Medium,0,40.15175349
7934,983,691,292,48,66,9,38,16,185,16735,18510,393,46.14056423,A,0,3,20.47916667,0.1875,18.8301119,5.313513514,18,43,Medium,1,57.9024033
7935,2523,2252,271,169,169,67,26,52,428,12828,27953,0,70.82483881,B+,1,1,14.92899408,0.396449704,11.07927071,5.894859813,0,34,Medium,1,70.13039669
7936,1973,1665,308,105,132,21,38,34,512,15803,46360,0,39.36614523,A++,1,2,18.79047619,0.2,23.49721237,3.853515625,27,46,Medium,1,52.98624489
7937,1520,1102,418,107,102,49,29,37,392,2000,19804,0,11.19550822,B++,0,2,14.20560748,0.457943925,13.02894737,3.87755102,0,46,Medium,1,55.34519933
7938,1058,788,270,91,71,31,35,15,396,14233,18462,634,17.05731236,B++,1,1,11.62637363,0.340659341,17.44990548,2.671717172,0,0,Low,1,97.86173562
7939,1669,1320,349,141,112,49,32,26,357,10269,31375,1001,35.14777694,B,1,3,11.83687943,0.34751773,18.79868185,4.675070028,0,8,Low,1,93.31331876
7940,2722,2234,488,188,182,56,13,53,1157,17795,58694,544,17.52740285,B++,1,3,14.4787234,0.29787234,21.56282145,2.352636128,0,12,Low,1,87.45983238
7941,1504,1196,308,125,101,46,14,29,331,2000,36393,0,37.00384249,B++,0,1,12.032,0.368,24.1974734,4.543806647,0,19,Low,1,75.3947894
7942,2236,1614,622,146,150,64,37,48,782,16088,47261,447,45.09530858,A,1,1,15.31506849,0.438356164,21.13640429,2.859335038,4,26,Low,1,71.84391406
7943,1455,1021,434,83,97,42,6,27,269,14925,33534,873,39.1824214,,0,4,17.53012048,0.506024096,23.04742268,5.408921933,14,47,Medium,1,54.81870476
7944,2832,2170,662,195,189,106,22,61,1226,29461,36402,566,66.78383638,,0,3,14.52307692,0.543589744,12.85381356,2.30995106,0,31,Medium,1,70.43438567
7945,3082,2610,472,203,206,87,14,45,632,14319,41187,1849,78.94422865,B+,1,2,15.18226601,0.428571429,13.36372485,4.876582278,3,52,Medium,1,53.13716138
7946,1750,1258,492,129,117,21,11,31,572,12919,39320,1050,23.8526249,B++,0,3,13.56589147,0.162790698,22.46857143,3.059440559,0,21,Low,1,71.66973244
7947,2988,2480,508,232,200,55,39,44,1090,15921,44375,0,29.5279818,A+,0,0,12.87931034,0.237068966,14.85107095,2.741284404,0,37,Medium,1,62.48894343
7948,1366,1099,267,114,92,23,36,25,353,3984,25435,0,47.73739874,A,0,1,11.98245614,0.201754386,18.62005857,3.869688385,0,35,Medium,1,66.42177681
7949,538,458,80,35,36,9,26,8,241,33822,12773,107,63.98747419,A,1,1,15.37142857,0.257142857,23.74163569,2.232365145,1,36,Medium,1,58.609234
7950,2840,2426,414,194,190,64,28,40,476,3276,41583,1704,65.66098711,A,1,2,14.63917526,0.329896907,14.64190141,5.966386555,0,39,Medium,1,61.52322703
7951,801,588,213,42,54,6,24,13,139,6206,16943,480,74.90617772,A++,1,1,19.07142857,0.142857143,21.15230961,5.762589928,12,51,Medium,0,49.5773283
7952,3019,2138,881,310,202,93,37,65,613,29836,71895,0,57.8872738,A,1,1,9.738709677,0.3,23.81417688,4.924959217,0,5,Low,1,107.675899
7953,1843,1369,474,140,123,72,10,35,849,21968,24725,0,59.63900665,A++,1,4,13.16428571,0.514285714,13.4156267,2.170789164,0,19,Low,1,76.5316083
7954,1444,1159,285,118,97,33,29,32,657,14410,23165,288,28.76174252,B+,0,0,12.23728814,0.279661017,16.04224377,2.197869102,0,13,Low,1,85.50703224
7955,1890,1675,215,125,126,37,15,35,324,16706,26450,756,20.68980011,B+,1,0,15.12,0.296,13.99470899,5.833333333,1,63,High,0,33.55899968
7956,1219,996,223,77,82,36,39,18,203,15490,26168,0,29.35249853,A++,1,2,15.83116883,0.467532468,21.46677605,6.004926108,5,27,Low,1,75.63289829
7957,1231,1046,185,80,83,43,17,30,387,13187,18508,492,8.033861754,B,0,3,15.3875,0.5375,15.03493095,3.180878553,3,37,Medium,1,62.06237579
7958,386,314,72,10,26,2,7,8,74,18150,4089,231,23.54331763,A+,1,4,38.6,0.2,10.59326425,5.216216216,16,63,High,0,33.13626152
7959,3569,3082,487,238,238,62,29,58,646,11722,85880,1427,20.73291852,B+,1,2,14.99579832,0.260504202,24.06276268,5.524767802,0,21,Low,1,88.5628836
7960,4033,3215,818,370,269,195,35,74,725,18124,77760,1613,18.36930985,A,1,0,10.9,0.527027027,19.28093231,5.562758621,0,14,Low,1,88.97680552
7961,1182,977,205,39,79,9,12,29,412,12305,27695,236,28.56292551,A+,1,3,30.30769231,0.230769231,23.43062606,2.868932039,40,34,Medium,1,64.0198318
7962,1971,1390,581,148,132,51,26,47,600,16077,44429,1182,70.1391775,A,1,3,13.31756757,0.344594595,22.54134957,3.285,0,5,Low,1,105.8052977
7963,3063,2306,757,72,205,30,11,62,808,11762,44362,1225,5.279003763,A,0,0,42.54166667,0.416666667,14.48318642,3.790841584,133,60,High,0,46.44408251
7964,792,603,189,50,53,11,36,15,202,19916,7990,0,75.73204922,B+,0,4,15.84,0.22,10.08838384,3.920792079,3,68,High,0,31.4270726
7965,2309,2062,247,183,154,36,37,33,826,17083,47936,0,59.25293104,,1,2,12.61748634,0.196721311,20.76050238,2.795399516,0,18,Low,1,74.8742515
7966,580,439,141,50,39,14,36,12,99,20706,8517,348,23.8644418,B,1,2,11.6,0.28,14.68448276,5.858585859,0,35,Medium,1,64.05948613
7967,2709,2049,660,202,181,82,39,47,1229,11948,56352,1625,48.93163988,A+,0,5,13.41089109,0.405940594,20.80177187,2.204231082,0,6,Low,1,87.13421144
7968,1537,1368,169,78,103,17,27,37,351,18598,26828,614,26.22231492,B++,0,2,19.70512821,0.217948718,17.45478204,4.378917379,25,46,Medium,0,47.08358344
7969,800,598,202,63,54,28,13,16,197,17952,15665,0,37.18152957,B++,1,2,12.6984127,0.444444444,19.58125,4.060913706,0,11,Low,1,82.87063838
7970,2585,2029,556,166,173,77,35,38,473,19865,48912,517,22.6166855,A+,1,3,15.57228916,0.463855422,18.92147002,5.465116279,7,37,Medium,1,60.50630147
7971,1425,1138,287,68,95,20,28,27,254,12076,17549,855,27.44755658,,1,0,20.95588235,0.294117647,12.31508772,5.61023622,27,77,High,0,38.26516338
7972,1002,837,165,60,67,16,10,14,385,11587,10696,200,41.72977358,A,1,1,16.7,0.266666667,10.6746507,2.602597403,7,53,Medium,0,45.43835905
7973,858,736,122,59,58,10,24,16,221,11447,11225,0,57.31336116,A+,1,2,14.54237288,0.169491525,13.08275058,3.882352941,0,37,Medium,1,58.69504867
7974,1177,999,178,64,79,10,16,17,334,20429,16154,0,41.97314324,B+,0,2,18.390625,0.15625,13.72472387,3.523952096,15,70,High,0,25.03259511
7975,801,676,125,40,54,6,27,13,147,21704,9046,320,57.37574749,B+,0,2,20.025,0.15,11.29338327,5.448979592,14,70,High,0,33.61698187
7976,300,215,85,20,20,6,39,4,144,14977,4472,0,22.02296427,B+,1,3,15,0.3,14.90666667,2.083333333,0,22,Low,1,84.69665536
7977,2707,2327,380,160,181,35,23,57,651,19777,36592,1082,19.19263647,B+,1,1,16.91875,0.21875,13.5175471,4.158218126,21,59,Medium,0,38.22280859
7978,2532,1875,657,132,169,38,28,40,730,7286,59202,0,8.4472992,,1,1,19.18181818,0.287878788,23.38151659,3.468493151,37,64,High,0,36.89989223
7979,2436,2080,356,170,163,87,13,52,424,21933,54594,974,30.21002343,,0,1,14.32941176,0.511764706,22.41133005,5.745283019,0,21,Low,1,79.24613163
7980,2768,1974,794,125,185,33,12,58,986,19908,54954,1107,66.0268834,B+,0,2,22.144,0.264,19.8533237,2.807302231,60,40,Medium,1,58.09869891
7981,1868,1508,360,82,125,19,29,30,532,11898,35412,0,33.77387045,B,1,3,22.7804878,0.231707317,18.95717345,3.511278195,43,45,Medium,1,62.07709906
7982,1666,1430,236,106,112,18,16,34,468,18677,28929,0,72.76605513,A,1,1,15.71698113,0.169811321,17.36434574,3.55982906,6,43,Medium,1,55.57308374
7983,3274,2445,829,157,219,36,35,48,576,9765,40880,654,5.99693032,B,1,2,20.85350318,0.229299363,12.48625535,5.684027778,62,69,High,0,45.62404327
7984,2963,2107,856,251,198,97,36,56,772,12898,60050,1777,57.53746704,,1,0,11.80478088,0.386454183,20.26662167,3.838082902,0,20,Low,1,80.10082379
7985,2031,1690,341,96,136,51,26,39,556,11608,39924,1218,58.49279882,B,1,4,21.15625,0.53125,19.65731167,3.652877698,40,33,Medium,1,63.67349038
7986,1941,1399,542,133,130,63,11,39,359,15107,37430,776,5.174201978,A,1,2,14.59398496,0.473684211,19.28387429,5.406685237,0,13,Low,1,92.04178965
7987,3313,2553,760,234,221,38,12,73,583,18685,61215,1987,55.63452425,A+,0,0,14.15811966,0.162393162,18.47721099,5.682675815,0,27,Low,1,72.95740828
7988,1998,1687,311,157,134,50,10,31,468,28512,30669,799,6.655218924,B++,1,2,12.72611465,0.318471338,15.34984985,4.269230769,0,10,Low,1,95.85466308
7989,718,547,171,44,48,6,32,17,226,19078,13904,287,37.52371199,,1,3,16.31818182,0.136363636,19.36490251,3.17699115,4,57,Medium,0,45.44469326
7990,1507,1225,282,86,101,13,5,36,349,2000,17369,904,40.77824843,A+,0,1,17.52325581,0.151162791,11.52554745,4.318051576,15,81,High,0,21.95072936
